,time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
11015,0,86,5,42,0,44,45,2,1
11016,2,81,4,46,9,35,35,0,1
11017,5,86,0,38,0,45,47,2,1
11018,0,83,0,-30,9,4,114,110,5
11019,3,84,0,-40,15,4,125,122,5
11020,0,77,0,26,19,40,51,12,1
11021,-5,76,-1,44,0,32,32,0,1
11022,0,77,0,26,13,40,51,12,1
11023,-1,79,0,44,28,35,35,0,1
11024,0,106,-7,28,0,69,78,8,1
11025,0,83,0,42,-8,40,42,2,1
11026,1,78,0,52,-10,25,26,2,1
11027,1,84,0,-36,1,4,121,116,5
11028,-2,81,0,-22,-5,26,105,78,4
11029,-7,76,-18,0,0,21,76,54,4
11030,0,95,0,52,4,40,44,4,4
11031,5,85,2,46,11,39,39,0,1
11032,-5,79,0,52,-20,26,27,2,1
11033,0,85,1,46,12,40,39,0,1
11034,0,88,0,44,2,45,44,0,1
11035,0,78,0,6,-29,23,73,50,4
11036,0,85,-4,44,0,41,41,0,1
11037,0,86,1,-40,7,5,128,124,5
11038,0,104,4,28,0,67,76,8,1
11039,0,83,3,46,0,36,37,0,1
11040,0,104,0,20,22,67,84,16,1
11041,1,83,0,46,7,37,36,0,1
11042,0,77,-1,26,13,40,51,10,1
11043,-2,111,0,62,0,49,49,0,1
11044,0,81,6,42,-4,37,39,2,1
11045,0,80,0,20,29,43,59,16,1
11046,0,97,0,50,-22,41,48,6,4
11047,3,102,0,46,-13,53,55,2,1
11048,0,75,0,18,-31,38,57,18,1
11049,2,109,0,72,5,1,36,36,5
11050,0,85,0,42,-13,42,44,2,1
11051,0,83,0,54,0,28,28,0,1
11052,0,76,0,34,5,39,42,2,1
11053,-4,86,0,42,6,46,45,0,1
11054,-3,84,0,50,30,36,35,0,1
11055,0,80,0,30,-10,43,49,6,1
11056,-5,89,0,50,0,40,40,0,1
11057,0,83,0,52,-5,30,32,2,1
11058,0,88,0,46,-2,39,41,2,1
11059,5,78,-1,42,0,23,37,14,4
11060,0,78,0,8,-6,22,70,48,4
11061,0,87,0,0,4,3,87,84,5
11062,0,104,0,16,-12,67,88,22,1
11063,0,87,4,42,0,44,46,2,1
11064,0,86,0,56,0,28,29,0,1
11065,0,84,4,30,0,47,53,6,1
11066,0,79,0,38,0,38,40,2,1
11067,3,106,0,50,5,56,57,0,1
11068,5,88,0,46,14,42,41,0,1
11069,0,76,1,46,15,30,30,0,1
11070,0,77,0,20,-20,22,57,34,4
11071,0,80,0,52,28,29,28,0,1
11072,-2,86,0,46,0,40,39,0,1
11073,1,84,0,46,-4,35,37,2,1
11074,5,95,0,46,0,39,49,10,4
11075,0,79,0,44,31,36,35,0,1
11076,0,76,0,34,-2,39,43,4,1
11077,0,76,-7,20,0,39,55,16,1
11078,-1,86,0,52,-1,33,34,0,1
11079,5,97,0,38,0,41,58,18,4
11080,-1,96,0,50,-16,40,47,6,4
11081,0,102,-1,46,0,55,55,0,1
11082,0,92,8,6,0,54,86,32,1
11083,-5,88,0,42,0,47,46,0,1
11084,0,81,0,18,-14,44,63,18,1
11085,0,87,0,42,-2,44,46,2,1
11086,0,85,-2,42,0,43,44,0,1
11087,-4,107,-2,70,0,2,37,34,5
11088,-84,106,0,34,0,69,72,4,3
11089,0,77,0,26,16,21,51,30,4
11090,0,86,0,-4,25,3,92,88,5
11091,0,81,0,26,-22,44,55,10,1
11092,0,83,0,2,6,46,80,34,1
11093,-5,81,8,50,0,32,32,0,1
11094,0,77,0,20,-8,22,57,34,4
11095,0,83,-1,50,0,33,33,0,1
11096,0,80,0,20,14,43,59,16,1
11097,0,86,0,56,5,30,29,0,1
11098,-3,80,0,-2,0,25,83,58,4
11099,5,107,9,72,5,1,35,34,5
11100,-3,86,0,38,8,48,47,0,1
11101,1,80,-7,42,0,37,39,2,1
11102,0,81,3,54,0,28,27,0,1
11103,0,84,1,42,-1,41,43,2,1
11104,0,82,0,38,26,45,43,0,1
11105,0,95,0,46,-14,40,49,8,4
11106,0,93,0,28,-26,56,65,8,1
11107,1,78,0,42,21,37,37,0,1
11108,3,89,0,46,0,41,42,2,1
11109,0,81,0,44,15,37,37,0,1
11110,-1,88,0,42,0,46,47,2,1
11111,-2,76,-7,36,-11,39,40,0,1
11112,0,106,0,28,5,68,77,8,1
11113,-3,78,0,0,8,39,78,40,1
11114,0,87,0,42,29,46,46,0,1
11115,0,103,3,70,-4,1,33,32,5
11116,0,76,-1,44,6,32,32,0,1
11117,0,75,0,28,-17,38,46,8,1
11118,3,81,0,56,22,25,24,0,1
11119,0,86,5,44,6,43,42,0,1
11120,2,79,0,50,0,30,30,0,1
11121,3,81,2,38,0,41,43,2,1
11122,1,78,-3,52,3,27,26,0,1
11123,0,75,7,24,22,38,52,14,1
11124,0,82,-1,-20,8,26,103,76,4
11125,0,78,0,12,22,22,65,42,4
11126,5,78,0,50,1,29,29,0,1
11127,0,76,-1,30,16,40,45,6,1
11128,0,96,0,38,17,59,57,0,1
11129,0,79,0,24,25,42,55,14,1
11130,0,79,3,2,4,42,76,34,1
11131,0,77,0,38,29,40,39,0,1
11132,0,86,0,36,-15,48,50,2,1
11133,-5,99,0,42,0,57,58,2,1
11134,0,79,0,42,23,38,37,0,1
11135,1,102,0,38,1,64,63,0,1
11136,0,95,-1,42,-15,40,54,14,4
11137,1,78,0,38,0,37,39,2,1
11138,0,77,0,18,30,22,59,38,4
11139,0,84,0,28,1,47,55,8,1
11140,-4,108,0,60,0,49,49,0,1
11141,-2,77,0,34,-9,22,44,22,4
11142,3,86,0,56,12,30,29,0,1
11143,0,98,0,50,-14,42,49,6,4
11144,3,83,1,34,0,45,49,4,1
11145,-3,77,0,38,-17,36,38,2,1
11146,0,85,2,44,-12,40,41,2,1
11147,2,82,1,42,0,40,41,0,1
11148,0,83,-7,52,9,32,32,0,1
11149,0,91,0,54,0,35,37,2,1
11150,0,83,5,52,0,31,31,0,1
11151,0,86,0,46,-1,40,39,0,1
11152,-1,76,0,42,0,34,34,0,1
11153,-2,84,0,52,-3,31,32,0,1
11154,0,77,0,44,-27,32,34,2,1
11155,0,84,0,46,-19,35,37,2,1
11156,4,86,-2,-4,0,3,92,88,5
11157,-3,90,-2,6,0,53,85,32,1
11158,3,102,0,38,2,64,63,0,1
11159,0,81,0,54,-18,25,26,2,1
11160,-536,88,0,44,0,44,44,0,1
11161,13,77,-4,-22,5,41,101,60,1
11162,0,95,0,46,-27,40,49,8,4
11163,3,93,0,44,0,49,50,0,1
11164,-4,82,0,50,-12,31,33,2,1
11165,0,85,0,42,12,44,44,0,1
11166,0,77,0,46,-3,29,31,2,1
11167,0,83,-7,46,0,36,36,0,1
11168,0,77,0,38,-21,36,38,2,1
11169,0,96,0,52,11,40,44,4,4
11170,0,77,0,38,30,39,38,0,1
11171,0,77,3,38,0,39,39,0,1
11172,-1,79,0,18,0,42,61,18,1
11173,0,107,0,44,-16,62,63,2,1
11174,0,83,0,50,-10,32,33,2,1
11175,0,99,5,30,0,61,68,6,1
11176,2,93,0,54,0,38,39,2,1
11177,-5,78,0,54,0,23,24,0,1
11178,-5,97,0,50,0,42,48,6,4
11179,3,95,0,50,26,47,46,0,1
11180,1,106,-1,42,4,65,65,0,1
11181,0,77,-1,42,-2,34,35,2,1
11182,4,87,0,54,0,32,33,0,1
11183,0,106,0,24,2,69,82,14,1
11184,0,97,-4,52,18,41,45,4,4
11185,0,86,-6,44,0,43,42,0,1
11186,-3,86,0,38,0,48,47,0,1
11187,0,75,0,28,-18,38,46,8,1
11188,0,82,-2,38,-3,44,43,0,1
11189,0,79,0,36,0,43,43,0,1
11190,0,77,-1,44,13,34,33,0,1
11191,-2,76,0,44,6,32,32,0,1
11192,0,93,2,10,0,37,82,46,4
11193,4,76,2,46,0,30,30,0,1
11194,0,79,-3,0,0,42,79,36,1
11195,3,86,1,44,-3,41,42,2,1
11196,0,95,-7,44,0,39,51,12,4
11197,0,80,1,38,0,42,41,0,1
11198,0,82,0,44,-7,37,38,2,1
11199,-1,106,-2,30,67,69,75,6,1
11200,0,77,-1,42,-4,34,36,2,1
11201,0,81,3,44,-30,35,37,2,1
11202,0,76,0,34,25,39,43,4,1
11203,0,88,0,2,23,3,86,82,5
11204,-5,88,0,54,7,35,34,0,1
11205,-2,76,6,38,0,37,37,0,1
11206,3,79,0,38,10,41,40,0,1
11207,0,81,0,20,16,44,60,16,1
11208,1,79,0,38,0,39,41,2,1
11209,0,108,0,54,6,55,54,0,1
11210,0,94,-5,16,0,57,79,22,1
11211,-3,77,0,44,-11,31,33,2,1
11212,0,81,0,46,-20,32,34,2,1
11213,-5,89,0,50,0,39,40,0,1
11214,0,90,-4,44,2,46,46,0,1
11215,0,79,0,26,-5,42,53,12,1
11216,0,81,0,-20,7,26,102,76,4
11217,5,84,0,46,0,38,38,0,1
11218,0,77,0,18,0,40,59,18,1
11219,0,76,0,42,-17,32,35,2,1
11220,2,86,0,36,0,49,50,0,1
11221,-1,86,0,42,-14,42,44,2,1
11222,0,76,-4,24,0,40,53,14,1
11223,2,83,0,44,0,38,39,2,1
11224,0,83,0,44,16,40,39,0,1
11225,0,97,0,34,-6,59,63,4,1
11226,0,96,0,56,23,40,39,0,1
11227,0,93,0,16,-1,38,78,40,4
11228,0,102,0,46,0,57,56,0,1
11229,1,102,0,42,25,61,60,0,1
11230,1,77,1,50,0,27,28,0,1
11231,0,95,0,10,29,58,84,26,1
11232,0,74,-13,0,0,19,74,54,4
11233,-3,78,0,52,20,27,26,0,1
11234,0,76,0,36,0,39,39,0,1
11235,0,96,0,52,-6,41,44,4,4
11236,0,83,-1,-40,0,4,125,120,5
11237,0,81,0,54,0,28,27,0,1
11238,-4,83,0,52,0,31,32,0,1
11239,1,81,0,54,5,28,27,0,1
11240,-1,80,-4,42,-6,38,39,0,1
11241,-3,91,0,54,-15,35,37,2,1
11242,-1,86,0,54,-7,31,32,2,1
11243,-2,106,-6,36,-11,69,69,0,1
11244,-3,83,0,42,0,42,42,0,1
11245,3,90,0,46,0,42,43,2,1
11246,0,84,5,42,-10,41,43,2,1
11247,0,81,0,52,-3,29,30,0,1
11248,-1,77,-6,42,0,35,35,0,1
11249,0,85,0,42,-20,41,44,2,1
11250,0,98,5,50,22,42,49,6,4
11251,0,84,0,-40,1,4,125,120,5
11252,0,77,-1,0,8,22,77,56,4
11253,0,102,0,52,-7,49,50,2,1
11254,1,87,0,52,4,36,35,0,1
11255,4,78,0,18,26,22,60,38,4
11256,0,78,-2,8,0,41,70,30,1
11257,0,104,0,24,1,67,80,14,1
11258,-1,79,0,46,12,34,33,0,1
11259,0,81,0,50,0,32,32,0,1
11260,0,79,-2,26,-11,42,53,10,1
11261,0,82,2,-12,6,26,95,68,4
11262,-2,87,3,50,0,37,38,0,1
11263,1,95,0,42,-5,40,54,14,4
11264,-5,106,1,72,3,2,34,32,5
11265,0,106,0,28,-19,68,77,8,1
11266,-5,106,0,42,0,64,64,0,1
11267,0,79,0,26,1,42,53,10,1
11268,0,83,0,52,17,31,31,0,1
11269,2,77,0,-24,7,21,103,82,4
11270,-5,100,0,38,0,62,62,0,1
11271,0,79,2,38,0,41,40,0,1
11272,1,81,0,38,7,43,42,0,1
11273,-5,88,6,56,0,32,31,0,1
11274,0,73,-12,0,5,18,73,54,4
11275,3,79,-5,46,0,33,32,0,1
11276,0,83,0,-2,-19,46,85,40,1
11277,0,80,-3,42,0,39,39,0,1
11278,0,82,-5,42,0,39,41,2,1
11279,0,81,0,24,-2,44,57,14,1
11280,0,77,0,28,27,40,48,8,1
11281,0,80,0,54,-27,24,26,2,1
11282,-3,86,0,56,0,29,29,0,1
11283,0,78,-1,8,-4,22,70,48,4
11284,-1,97,0,46,2,41,51,10,4
11285,-6,90,-3,8,-8,53,82,30,1
11286,-1,84,-7,-20,0,4,105,100,5
11287,-1,80,-6,24,14,24,57,32,4
11288,2,81,0,-42,0,4,125,120,5
11289,0,78,-7,46,21,32,32,0,1
11290,-2,92,0,56,0,36,35,0,1
11291,0,103,6,52,-6,51,51,0,1
11292,0,96,1,42,-1,41,55,14,4
11293,0,78,0,42,2,37,37,0,1
11294,0,81,0,-20,-2,25,102,76,4
11295,0,82,0,-40,15,26,123,96,4
11296,0,96,0,42,-11,41,55,14,4
11297,0,79,0,42,9,39,38,0,1
11298,0,81,-2,44,-4,36,37,2,1
11299,-1,86,0,38,-23,46,48,2,1
11300,2,77,0,-22,0,23,101,78,4
11301,4,79,0,52,0,26,27,0,1
11302,0,77,0,50,-23,26,28,2,1
11303,0,84,0,42,9,43,43,0,1
11304,0,78,8,50,0,29,29,0,1
11305,0,90,0,50,-30,38,41,2,1
11306,-1,87,0,42,0,44,46,2,1
11307,-3,102,0,52,0,50,50,0,1
11308,-2,84,0,38,0,45,46,2,1
11309,0,77,0,34,15,40,44,4,1
11310,0,81,0,-42,0,4,125,122,5
11311,-3,77,0,42,-9,34,36,2,1
11312,0,98,0,28,-8,61,70,8,1
11313,5,106,6,70,-29,1,36,34,5
11314,4,79,0,42,2,37,37,0,1
11315,1,93,0,36,17,54,57,2,1
11316,0,83,0,36,0,46,46,0,1
11317,0,79,0,12,7,23,66,42,4
11318,-2,104,-1,70,0,1,35,34,5
11319,0,86,-1,-10,3,3,96,92,5
11320,-1,87,-5,50,0,37,38,0,1
11321,-2,102,-3,72,0,1,29,28,5
11322,1,87,0,54,22,34,33,0,1
11323,0,86,4,38,-30,45,48,2,1
11324,0,90,0,44,-6,45,46,2,1
11325,1,77,0,34,0,40,43,4,1
11326,0,86,-2,44,0,42,42,0,1
11327,0,81,-2,-14,0,25,97,72,4
11328,0,81,0,50,-19,30,32,2,1
11329,0,81,1,46,-10,33,35,2,1
11330,0,95,-4,50,0,39,46,6,4
11331,-1,83,0,-32,85,4,117,112,5
11332,0,77,0,38,-30,36,38,2,1
11333,0,86,0,46,28,41,39,0,1
11334,0,92,0,-4,-6,36,97,60,4
11335,0,79,3,26,24,23,53,30,4
11336,3,83,0,44,-6,37,39,2,1
11337,5,83,0,46,4,37,37,0,1
11338,-4,97,0,42,0,41,55,14,4
11339,0,79,0,44,-19,34,35,2,1
11340,0,78,0,18,25,23,60,38,4
11341,3,106,0,38,0,67,67,0,1
11342,0,82,-8,44,0,37,38,0,1
11343,0,93,0,30,22,55,62,8,1
11344,2,89,0,8,1,2,81,78,5
11345,0,86,0,44,11,42,42,0,1
11346,2,76,0,44,0,32,32,0,1
11347,1,102,0,44,8,59,58,0,1
11348,0,87,1,46,28,42,41,0,1
11349,0,77,0,8,-19,41,70,28,1
11350,0,82,-1,36,-2,45,46,2,1
11351,-1,96,0,52,-5,41,44,4,4
11352,-5,97,0,34,-8,61,64,2,1
11353,0,76,4,42,0,34,35,2,1
11354,0,87,6,-2,0,3,90,86,5
11355,0,81,3,38,0,42,43,0,1
11356,0,77,-5,10,12,22,67,46,4
11357,0,88,0,38,0,47,49,2,1
11358,0,87,2,46,3,41,41,0,1
11359,0,76,6,26,0,39,50,12,1
11360,0,78,0,-2,-12,42,81,40,1
11361,0,79,0,38,28,42,41,0,1
11362,0,94,0,16,27,57,79,22,1
11363,-4,87,0,44,0,43,43,0,1
11364,0,79,0,54,31,26,24,0,1
11365,-3,86,0,38,-22,45,47,2,1
11366,0,80,0,-42,-17,4,124,120,5
11367,1,88,0,54,29,35,33,0,1
11368,-1,88,8,44,15,43,44,2,1
11369,0,89,0,2,-11,4,86,82,5
11370,1,84,0,-38,0,4,123,118,5
11371,0,81,-7,28,15,45,53,8,1
11372,-4,90,0,26,0,53,64,12,1
11373,0,83,5,46,31,37,36,0,1
11374,0,79,-2,36,-4,42,43,0,1
11375,0,82,4,-4,0,45,87,42,1
11376,0,77,0,24,11,22,54,32,4
11377,0,78,0,16,-12,42,63,22,1
11378,3,81,0,52,0,28,29,0,1
11379,-3,81,-2,46,0,33,34,2,1
11380,0,75,0,20,22,38,54,16,1
11381,0,86,3,-12,0,4,99,94,5
11382,0,79,0,34,5,42,46,4,1
11383,4,76,0,44,4,32,32,0,1
11384,5,106,1,36,-3,68,70,2,1
11385,0,103,0,30,8,66,72,6,1
11386,3,107,0,44,13,63,63,0,1
11387,0,76,0,-4,-22,20,81,62,4
11388,0,97,0,44,-1,41,53,12,4
11389,5,85,0,44,0,41,41,0,1
11390,0,81,0,-10,10,25,92,66,4
11391,2,96,0,56,0,39,39,0,1
11392,1,86,0,46,0,40,39,0,1
11393,-1,76,0,36,-17,38,39,2,1
11394,2561,106,-4,34,-20,24,72,48,6
11395,0,79,0,38,-22,38,40,2,1
11396,0,81,-2,44,12,37,37,0,1
11397,4,102,1,72,18,1,30,30,5
11398,0,98,0,50,-24,42,49,6,4
11399,5,77,0,46,22,32,31,0,1
11400,-1,107,0,50,11,58,58,0,1
11401,0,84,0,42,16,43,43,0,1
11402,0,81,0,54,0,26,27,2,1
11403,0,84,0,46,13,38,37,0,1
11404,0,80,0,36,-1,43,44,2,1
11405,0,79,8,42,0,38,38,0,1
11406,1,76,-4,-4,0,20,81,62,4
11407,0,78,-2,42,0,36,37,2,1
11408,0,81,0,50,1,32,32,0,1
11409,0,89,0,42,28,48,48,0,1
11410,-1,82,0,42,-6,39,41,2,1
11411,0,84,0,-38,-3,4,123,118,5
11412,1,86,0,44,-1,41,42,2,1
11413,0,79,0,44,5,35,35,0,1
11414,-2,97,-4,46,-10,41,51,10,4
11415,0,80,0,8,17,43,72,30,1
11416,0,82,0,52,0,29,30,2,1
11417,-2,107,-4,70,0,2,37,36,5
11418,0,79,0,42,-12,35,37,2,1
11419,0,76,0,-10,2,20,86,66,4
11420,0,97,0,54,10,40,42,2,1
11421,0,77,8,28,8,22,49,28,4
11422,0,92,0,24,4,55,69,14,1
11423,0,86,6,56,0,29,29,0,1
11424,0,84,0,42,-26,40,43,2,1
11425,0,89,1,54,0,35,35,0,1
11426,0,77,3,34,-30,40,43,2,1
11427,-38,107,0,64,-36,16,42,26,3
11428,0,92,0,18,5,54,74,20,1
11429,0,95,-4,36,-12,39,59,20,4
11430,4,106,0,38,0,66,67,2,1
11431,1,87,0,56,8,31,30,0,1
11432,5,85,0,42,20,44,44,0,1
11433,0,86,0,54,7,33,32,0,1
11434,0,82,0,34,8,45,48,2,1
11435,2,91,0,56,0,33,34,0,1
11436,-5,85,0,44,0,41,41,0,1
11437,-1,84,0,54,0,30,30,0,1
11438,-5,86,0,52,0,35,34,0,1
11439,0,98,0,44,9,42,54,12,4
11440,0,86,1,54,2,33,32,0,1
11441,0,81,2,54,-7,25,26,2,1
11442,0,95,0,10,8,58,84,26,1
11443,-5,80,0,56,22,25,23,0,1
11444,0,89,0,2,-10,4,86,82,5
11445,0,95,0,46,4,40,49,8,4
11446,1,85,0,-40,9,4,126,122,5
11447,3,76,-3,42,0,35,35,0,1
11448,-3,88,0,0,0,3,88,84,5
11449,2,77,0,34,-14,39,43,4,1
11450,0,88,0,50,0,39,39,0,1
11451,0,79,0,50,7,31,30,0,1
11452,0,77,0,44,-11,32,34,2,1
11453,4,80,10,24,0,43,57,14,1
11454,-2,81,0,56,0,24,24,0,1
11455,0,106,0,24,-4,69,83,14,1
11456,0,80,0,8,-19,43,72,30,1
11457,0,97,0,44,-8,41,53,12,4
11458,0,105,-2,38,-4,67,66,0,1
11459,0,77,0,-14,-14,40,92,52,1
11460,0,78,7,34,-13,41,45,4,1
11461,3,79,0,54,0,25,24,0,1
11462,1,86,0,50,0,35,37,2,1
11463,0,83,5,54,6,30,29,0,1
11464,0,109,0,44,-24,64,66,2,1
11465,4,86,0,38,0,48,48,0,1
11466,2,88,0,44,-1,42,44,2,1
11467,-1,79,0,38,8,41,40,0,1
11468,0,107,0,28,3,69,78,8,1
11469,0,84,1,46,0,36,37,2,1
11470,0,81,0,24,-4,44,57,14,1
11471,0,81,7,46,0,33,34,2,1
11472,0,83,0,36,0,45,46,2,1
11473,0,76,0,-10,25,20,86,66,4
11474,0,88,0,46,-11,39,41,2,1
11475,0,80,0,46,12,35,34,0,1
11476,0,97,2,42,0,41,55,14,4
11477,0,92,1,6,-20,54,86,32,1
11478,4,81,0,56,0,23,24,2,1
11479,1,84,0,-12,13,3,97,94,5
11480,0,76,0,28,-29,40,48,8,1
11481,0,78,0,0,10,41,78,36,1
11482,1,87,0,52,8,36,35,0,1
11483,0,83,5,-46,0,4,129,124,5
11484,0,88,-2,2,-9,3,86,82,5
11485,0,104,0,28,14,67,75,8,1
11486,0,86,6,46,0,41,40,0,1
11487,-1,87,2,50,0,37,38,0,1
11488,5,97,0,54,1,40,42,2,1
11489,0,76,0,18,27,39,58,18,1
11490,-5,108,0,42,0,65,66,2,1
11491,0,77,0,2,-19,40,74,34,1
11492,0,78,-3,0,0,42,78,36,1
11493,0,86,0,44,0,43,42,0,1
11494,-1,77,-4,46,-5,31,31,0,1
11495,0,80,0,12,-18,43,67,24,1
11496,-1,90,4,46,-2,42,44,2,1
11497,-8,75,-5,-40,7,4,116,112,5
11498,0,96,0,52,10,41,44,4,4
11499,0,86,0,54,0,33,32,0,1
11500,-2,81,0,52,0,29,30,0,1
11501,2,103,0,70,-13,1,33,32,5
11502,0,77,-2,18,0,22,59,38,4
11503,5,85,0,56,0,27,28,2,1
11504,2,85,5,-24,0,4,111,106,5
11505,0,79,0,6,4,23,74,50,4
11506,2,78,0,42,11,37,37,0,1
11507,0,90,0,34,3,53,57,4,1
11508,0,81,7,42,-19,38,40,2,1
11509,-2,80,1,36,0,43,44,0,1
11510,0,78,0,16,-2,22,63,40,4
11511,0,75,-1,26,-10,38,49,12,1
11512,0,84,0,28,-12,47,55,8,1
11513,0,95,0,34,-7,40,62,22,4
11514,0,93,-6,44,0,48,49,0,1
11515,5,85,0,38,0,45,46,2,1
11516,-1,76,-2,46,-2,28,30,2,1
11517,0,78,0,38,30,41,39,0,1
11518,0,79,0,16,21,43,64,22,1
11519,-1,85,0,-22,0,4,108,104,5
11520,0,79,5,0,-27,42,79,36,1
11521,-2,79,0,42,23,38,37,0,1
11522,1,79,1,46,5,33,32,0,1
11523,3,87,0,44,-2,42,43,2,1
11524,-5,81,0,46,-3,33,35,2,1
11525,0,97,0,12,17,59,84,24,1
11526,3,98,3,38,-30,42,59,18,4
11527,0,76,-3,46,-28,27,30,2,1
11528,1,76,0,42,3,34,34,0,1
11529,0,86,0,52,29,35,34,0,1
11530,1,79,1,50,23,30,30,0,1
11531,0,86,0,38,-22,45,48,2,1
11532,0,104,5,18,0,67,86,18,1
11533,0,76,-6,38,0,38,37,0,1
11534,0,90,0,54,-14,34,35,2,1
11535,0,87,0,42,23,46,46,0,1
11536,0,97,-4,30,-19,60,66,6,1
11537,0,93,5,46,0,48,47,0,1
11538,0,97,-6,30,0,60,66,6,1
11539,4,75,0,20,0,38,54,16,1
11540,1,82,0,46,9,36,35,0,1
11541,-5,79,0,42,2,38,37,0,1
11542,0,76,-2,16,20,39,61,22,1
11543,-1,97,-2,50,13,42,48,6,4
11544,0,93,0,12,28,56,81,24,1
11545,-1,79,0,42,-15,35,37,2,1
11546,-5,88,0,50,-13,37,39,2,1
11547,-1,82,2,44,0,38,38,0,1
11548,0,77,0,20,4,40,57,16,1
11549,1,108,0,44,-9,62,64,2,1
11550,-5,86,-2,50,-4,36,37,0,1
11551,0,87,-3,50,0,37,38,0,1
11552,1,97,0,56,13,40,40,0,1
11553,0,79,-4,2,0,43,77,34,1
11554,0,87,0,50,-16,36,38,2,1
11555,0,84,0,-28,-6,4,112,108,5
11556,0,81,3,28,0,45,53,8,1
11557,0,95,0,50,-8,40,46,6,4
11558,4,84,0,-14,1,3,100,96,5
11559,0,77,0,-4,16,21,82,62,4
11560,656,105,1,36,-4,-18,69,86,5
11561,0,82,-1,38,28,45,43,0,1
11562,0,77,-5,30,-6,40,46,6,1
11563,-25,77,0,-2,0,34,79,46,3
11564,0,83,0,50,19,34,34,0,1
11565,-69,88,0,8,6,36,81,44,3
11566,-4,86,-2,50,-3,36,37,0,1
11567,0,95,0,46,-4,40,49,8,4
11568,0,86,0,54,18,33,32,0,1
11569,-3,83,5,44,0,38,39,0,1
11570,0,84,1,-42,-1,4,128,124,5
11571,4,83,0,-42,0,4,126,122,5
11572,0,76,2,34,-17,39,43,4,1
11573,3,82,0,44,0,37,38,2,1
11574,2,100,0,36,0,64,64,0,1
11575,0,86,0,-40,4,4,127,122,5
11576,0,81,0,38,-20,40,43,2,1
11577,0,95,-3,46,0,40,49,10,4
11578,0,86,0,44,7,43,42,0,1
11579,0,77,1,-2,22,21,79,58,4
11580,2,81,0,56,17,25,24,0,1
11581,0,79,0,10,29,42,68,26,1
11582,5,104,2,70,-27,1,35,34,5
11583,0,80,0,54,-30,24,26,2,1
11584,0,88,0,46,24,42,41,0,1
11585,0,77,-3,-10,13,40,87,46,1
11586,0,84,2,56,0,27,27,0,1
11587,0,77,0,2,19,40,74,34,1
11588,0,82,0,44,-21,37,38,2,1
11589,0,79,0,6,8,42,74,32,1
11590,-3,82,0,42,7,41,41,0,1
11591,-3,77,-7,0,0,22,77,56,4
11592,0,77,-2,42,-4,34,36,2,1
11593,0,76,-3,36,-13,39,40,2,1
11594,0,97,0,56,10,40,40,0,1
11595,0,95,-4,44,0,40,51,12,4
11596,2,81,0,46,0,35,35,0,1
11597,0,96,8,56,0,40,39,0,1
11598,0,77,-2,8,0,40,69,30,1
11599,4,79,0,36,0,42,43,0,1
11600,0,76,0,46,31,30,29,0,1
11601,3,76,0,20,0,39,55,16,1
11602,0,88,0,50,22,39,39,0,1
11603,0,77,-1,-4,74,21,82,60,4
11604,0,76,0,36,9,40,40,0,1
11605,0,79,6,42,11,39,38,0,1
11606,0,90,0,42,0,47,48,2,1
11607,3,88,0,42,1,47,47,0,1
11608,0,77,-2,38,0,38,39,2,1
11609,0,77,0,38,7,39,38,0,1
11610,0,86,3,44,0,42,42,0,1
11611,0,76,0,44,22,33,32,0,1
11612,0,84,-6,42,0,41,43,2,1
11613,0,79,0,10,-15,23,68,46,4
11614,0,96,0,54,3,41,42,0,1
11615,0,95,-5,50,10,46,46,0,1
11616,0,84,0,-18,31,4,103,98,5
11617,-2,84,-7,42,0,42,43,0,1
11618,5,89,0,46,8,43,42,0,1
11619,-2,77,0,38,-11,37,39,2,1
11620,5,83,0,46,0,37,37,0,1
11621,0,76,0,20,19,40,55,16,1
11622,1,84,0,56,0,27,28,0,1
11623,0,97,0,50,17,42,48,6,4
11624,0,81,0,46,-7,33,35,2,1
11625,4,97,0,44,1,41,53,12,4
11626,0,86,2,42,0,43,44,2,1
11627,4,105,0,72,5,1,33,32,5
11628,0,86,1,42,10,45,45,0,1
11629,0,88,-2,44,-3,44,44,0,1
11630,0,83,-3,-38,0,4,122,118,5
11631,3,75,0,26,-1,38,49,12,1
11632,0,78,4,42,23,37,37,0,1
11633,0,96,0,54,0,40,42,2,1
11634,0,79,2,8,0,42,71,30,1
11635,5,95,0,42,0,39,54,14,4
11636,-1,98,0,50,-21,42,49,6,4
11637,0,76,0,28,-14,39,48,8,1
11638,0,98,0,52,30,42,46,4,4
11639,0,75,-2,20,-6,38,54,16,1
11640,0,96,0,36,-28,58,60,2,1
11641,0,80,0,52,0,27,28,2,1
11642,0,92,3,10,0,54,81,28,1
11643,0,76,0,44,-12,30,32,2,1
11644,0,83,0,42,23,42,41,0,1
11645,0,79,-1,44,-6,33,35,2,1
11646,0,90,-2,46,0,43,43,0,1
11647,0,87,0,50,-13,36,38,2,1
11648,-2,86,0,44,0,43,42,0,1
11649,-2,79,0,44,-24,33,35,2,1
11650,0,95,0,52,11,40,44,4,4
11651,-2,81,6,44,1,38,37,0,1
11652,0,79,0,46,17,34,33,0,1
11653,-1,79,0,46,11,33,32,0,1
11654,-63,78,0,42,8,51,37,-14,1
11655,2,93,0,36,21,54,57,2,1
